objectid,title,creator,publisher,date,date is approximate?,description,subject,relation,contributing institution,publisher digital,source,listing code,resource identifier,format original,format digital,type,digitization specifications,rights,language,metadata cataloger,date created,date modified,filename,oclc number,date created,date modified,reference url,contentdm number,contentdm file name,contentdm file path
ijc_al_grey_189,Al Grey performing with the Kansas City Jazz,,,1975,y,"Al Grey performing with the Kansas City Jazz, in Oslo. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG204,5 1/2 x 8 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823724,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/431,431,432.jp2,/ijcag/image/432.jp2
ijc_al_grey_190,Al Grey,,,1972-10-25,,"Al Grey. A label bellow the photograph reads: Zurich, 1972-10-25. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG205,9 1/2 x 7 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823679,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/432,432,433.jp2,/ijcag/image/433.jp2
ijc_al_grey_191,Al Grey performing in an unidentified orchestra,,,1970,y,Al Grey performing in an unidentified orchestra featuring also drummer Harold Jones and guitarist [Freddie Green]. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG206,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823664,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/433,433,434.jp2,/ijcag/image/434.jp2
ijc_al_grey_192,Al Grey posing with two unidentified men,,,1980,y,Al Grey posing with two unidentified men. On the background wall the words: Just Jazz. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG207,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"150 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815792,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/434,434,435.jp2,/ijcag/image/435.jp2
ijc_al_grey_193,"Al Grey, Ella Fitzgerald, and unidentified persons",,,1970,y,"Al Grey, Ella Fitzgerald, and unidentified persons. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG208,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815784,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/435,435,436.jp2,/ijcag/image/436.jp2
ijc_al_grey_194,Al Grey and unidentified band,,,1950,y,Al Grey and unidentified band performing for an audience comprised mostly of youths in a saloon decorated with musical motifs. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG209,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815828,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/436,436,437.jp2,/ijcag/image/437.jp2
ijc_al_grey_195,Al Grey posing with three unidentified men,,,1975,y,Al Grey posing with three unidentified men . This photograph is pasted on a photo album sheet.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG159,7 x 8 1/4 inch black & white photograph,image/jpeg,Image;StillImage,"290 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823634,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/437,437,438.jp2,/ijcag/image/438.jp2
ijc_al_grey_196,Al Grey and an unidentified woman,,,1965,y,Al Grey and an unidentified woman at the counter of a tavern having a bite to eat. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG210,5 x 6 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815841,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/438,438,439.jp2,/ijcag/image/439.jp2
ijc_al_grey_197,Al Grey posing with an unidentified man,,,1975,y,Al Grey posing with an unidentified man. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG211,4 x 5 inch black & white photograph,image/jpeg,Image;StillImage,"400 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823658,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/439,439,440.jp2,/ijcag/image/440.jp2
ijc_al_grey_198,Al Grey performing with two unidentified musicians,,,1980,y,"Al Grey performing with two unidentified musicians, one a pianist and the other a guitarist. Written on the background wall: Just Jazz. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG212,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664824085,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/440,440,441.jp2,/ijcag/image/441.jp2
ijc_al_grey_199,"Al Grey, Ella Fitzgerald, and unidentified persons",,,1970,y,"Al Grey, Ella Fitzgerald, and unidentified persons. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG213,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815817,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/441,441,442.jp2,/ijcag/image/442.jp2
ijc_al_grey_200,Al Grey performing with unidentified musicians,,,1980,y,"Photograph is mounted on a paper frame from ""Just Jazz,"" Philadelphia, PA. Al Grey performing with unidentified musicians. Written on the background wall: Just Jazz. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG214,4 1/4 x 5 1/4 inch color photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815822,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/442,442,443.jp2,/ijcag/image/443.jp2
ijc_al_grey_201,Unidentified man,,,1980,y,"A sign above a door reads: Just Jazz, Al Grey's intimate jazz, featuring the Bobby Durham Trio. An unidentified man holds a door open for the costumers, all of this filmed by an unidentified cameraman. On the other side of the street three United States flags are at half mast. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG215,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823661,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/443,443,444.jp2,/ijcag/image/444.jp2
ijc_al_grey_202,Al Grey performing with unidentified musicians,,,1980,y,Al Grey performing with unidentified musicians. Written on the background wall: Just Jazz. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG216,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823546,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/444,444,445.jp2,/ijcag/image/445.jp2
ijc_al_grey_203,Al Grey playing the trombone,,,1980,y,Al Grey playing the trombone at the bottom of a sculpture. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG217,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"150 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823680,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/445,445,446.jp2,/ijcag/image/446.jp2
ijc_al_grey_204,Al Grey posing with unidentified guitarist,,,1980,y,Al Grey posing with unidentified guitarist. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG160,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823693,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/446,446,447.jp2,/ijcag/image/447.jp2
ijc_al_grey_205,Al Grey playing the trombone,,,1970,y,Al Grey playing the trombone on top of a building while the scene is filmed by an unidentified cameraman on his back right side. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG218,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664815834,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/447,447,448.jp2,/ijcag/image/448.jp2
ijc_al_grey_206,Al Grey with three unidentified men,,,1975,y,Al Grey with three unidentified men standing in front of a wall displaying some photographs.  This photograph is pasted on a photo album.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG219,5 x 8 inch  black & white photograph,image/jpeg,Image;StillImage,"280 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823630,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/448,448,449.jp2,/ijcag/image/449.jp2
ijc_al_grey_207,Al Grey with unidentified men,,,1975,y,Al Grey with unidentified men. This photograph is pasted on a photo album.,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG220,5 x 8 inch  black & white photograph,image/jpeg,Image;StillImage,"280 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823626,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/449,449,450.jp2,/ijcag/image/450.jp2
ijc_al_grey_208,Al Grey playing the trombone,,,1981-09-11,,Al Grey playing the trombone. This photograph is pasted on a photo album,"Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG221,5 1/2 x 3 1/2 inch black & white photograph,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823687,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/450,450,451.jp2,/ijcag/image/451.jp2
ijc_al_grey_209,Caricature of Al Grey,Bob Nilson (Signed and dated),,1998-11-08,,"Caricature of Al Grey, by Bob Nilson. Handwritten on the right lower corner: Al Grey at the Press Room, Portsmouth (NH)","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 7, Folder 1",IJC004IV,AG225,14 x 10 1/2 inch  drawing - Artifact,image/jpeg,Image;StillImage,"180 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-29,2010-04-05,,664823646,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/451,451,452.jp2,/ijcag/image/452.jp2
ijc_al_grey_210,Portrait of Al Grey,Ted Kearsley (Signed),,1985,y,"Portrait of Al Grey, by Ted Kearsley. Pencil on paper","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 7, Folder 1",IJC004IV,AG226,14 x 11 inch drawing  - Artifact,image/jpeg,Image;StillImage,"180 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-29,2010-04-05,,664823572,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/452,452,453.jp2,/ijcag/image/453.jp2
ijc_al_grey_211,Al Grey performing with Rahsaan Roland Kirk,"Steve Treegoob, Philadelphia (PA)",,1970-12-17,,"Al Grey performing with Rahsaan Roland Kirk, who is playing both a saxophone and another woodwind instrument. This photograph is pasted on a photo album","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 5",IJC004IV,AG161,8 x 10 inch black & white photograph,image/jpeg,Image;StillImage,"200 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-22,2010-04-05,,664823695,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/453,453,454.jp2,/ijcag/image/454.jp2
ijc_al_grey_212,Pen on paper drawing of Al Grey,"Gebhard Luger, Austria (Signed and dated)",,1990-12-21,,"Al Grey, by Gebhard. Pen on paper. Handwritten on the back: I enjoyed your performance at Fortune Garden Pavillon; a little jazz friend Gebhard; Gebhard Luger; Am Brandzz; 6900 Bregenz; Austria, Europe","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 7, Folder 2",IJC004IV,AG227,5 1/8 x 4 1/8 inch drawing - Artifact,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-29,2010-04-05,,664823712,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/454,454,455.jp2,/ijcag/image/455.jp2
ijc_al_grey_213,Drawing of Al Grey,"David W. Jones, Ottawa, Ontario, Canada (Signed and dated)",,1983,,"Al Grey, by David Jones. The drawing is dedicated to David Jones from Al Grey","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 7, Folder 2",IJC004IV,AG228,10 1/2 x 8 inch drawing - Artifact,image/jpeg,Image;StillImage,"260 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-29,2010-04-05,,664815859,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/455,455,456.jp2,/ijcag/image/456.jp2
ijc_al_grey_214,Drawing of a trombonist,Wo[?Ǫ?] (signed and dated),,1990-02-01,,"A trombonist, by Wo[?]. The drawing is dedicated to Rosalie Soladar from Al Grey. The dedication is written on a separate envelope","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 7, Folder 2",IJC004IV,AG229,11 5/8 x 8 2/8 inch drawing - Artifact,image/jpeg,Image;StillImage,"250 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-29,2010-04-05,,664815820,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/456,456,457.jp2,/ijcag/image/457.jp2
ijc_al_grey_215,Caricature of Al Grey,Jul[?Ǫ?] A. M[?Ǫ?] (Signed),,1975,y,"Caricature of Al Grey, by Jul[?] A. M[?]. Felt tip pen on paper","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 7, Folder 3",IJC004IV,AG230,11 x 8 1/2 inch drawing - Artifact,image/jpeg,Image;StillImage,"240 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-29,2010-04-05,,664823738,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/457,457,458.jp2,/ijcag/image/458.jp2
ijc_al_grey_216,Sketch of Al Grey,Shelly H[?Ǫ?] (Signed),,1995,y,"Twelve sketches of Al Grey and unidentified musicians, by Shelly H[?]","Grey, Al -- Archive",Al Grey-Rosalie Soladar Memorial Collection,"International Jazz Collections, University of Idaho Archives and Special Collections",University of Idaho Library Digital Initiatives,"MG004, Box 7, Folder 3",IJC004IV,AG231,12 x 8 1/2 inch drawing - Artifact,image/jpeg,Image;StillImage,"230 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","Digital image copyright 2008, The University of Idaho. All rights reserved. For more information contact Special Collections and Archives, University of Idaho Library, Moscow, Idaho 83844-2351.",eng,Laura Guedes and Deborah Green,2008-10-29,2010-04-05,,664815845,2010-04-06,2014-04-16,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijcag/id/458,458,459.jp2,/ijcag/image/459.jp2
